Id;regCode;title;author;uco;state;dateBegin;dateEnd;muRole;investor;hs;department;annotation;annotationLanguage;annotationTransl;authorType
59832;0657/2017;The use of chemotherapy to enhance the effect of local ablation methods - microwave ablation, irreversible electroporation and high-frequency irreversible electroporation;Jaroš Josef, Ing. Ph.D.;100474;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Histology and Embryology;Současné lokální ablační metody jsou aplikovány pro léze o malých velikostech. Rozšíření oblasti působení a zvýšení účinnosti metod je možné zvolením vhodné ablační techniky v kombinaci se současným podáním systémové chemoterapie. Projekt se zabývá vlivem termálních a netermálních ablačních technik na expresi stresových proteinů, které ovlivňují apoptotickou dráhu, hlavní faktor buněčné smrti v marginální zóně. Navíc je v řešení projektu zařazena nová netermální metoda - vysokofrekvenční ireverzibilní elektroporace, jejíž účinnost bude srovnána s mikrovlnnou ablací a ireversibilní elektroporací na zvířecím experimentálním modelu. Výsledky budou založeny na srovnání termograficky měřených tepelných změn, velikosti ablované oblasti, stanovení tepelného stresu a hypoxie buněk a rozsahu indukované apoptózy v ablované jaterní tkání. Budou srovnány tři režimy aplikace konkomitantně podávaných systémových léčiv. Cílem projektu optimalizace miniinvazivních postupů vedoucí ke snížení lokální recidivy u pacientů indikovaných k lokální ablaci ložisek parenchymatózních orgánů v klinické praxi.;CZ;;Academic
59811;0656/2017;Structural and functional correlates of cognitive deficits in patients with depressive symptomatology and its impact on quality of life;Dobrovolná Julie, prof. MUDr. Ph.D.;4805;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Pathological Physiology;Afektivní poruchy projevující se depresivní symptomatologií představují významnou příčinu nemocnosti a invalidizace. Jejich důležitým aspektem je kognitivní deficit, který se může významnou měrou podílet na dopadu poruchy na pacienta. Hlavním zkoumaným parametrem studie je kognitivní deficit u pacientů s depresivní fází afektivních poruch, faktory, které jej ovlivňují, jeho časový průběh, biomarkery a jeho dopad na kvalitu života a sociální fungování. Jedná se o naturalistické longitudinální sledování. Do studie budou zařazování pacienti s depresivní fází afektivních poruch, kteří budou léčeni standardním postupem. Zároveň bude u pacientů v několika časových bodech (před stabilizací léčby, po 6 týdnech a po 6 měsících) provedeno hodnocení depresivní symptomatologie, kognitivních funkcí, dalších klinických parametrů, kvality života, zobrazovací vyšetření mozku, elektroencefalografické vyšetření, standardní biochemické a molekulárně-biologické vyšetření zaměřené na markery zánětu nízkého stupně, adipokiny a markery založené na plazmatických/sérových proteinech.;CZ;;Academic
59810;0655/2017;Clinico-biological correlations of aggressive lymphomas in childhood and adulthood;Štěrba Jaroslav, prof. MUDr. Ph.D.;348;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Paediatric Oncology;"Lymfomy jsou 6. nejčastějším nádorovým onemocněním, v České republice onemocní zhruba 2000 lidí za rok. U dětí a mladých dospělých jsou nejčastější rychle rostoucí (agresivní) lymfomy, které bez léčby vedou rychle k úmrtí pacienta. Hlavní léčebnou metodou u těchto lymfomů je intenzivní kombinovaná chemoterapie či imunochemoterapie, která je spojena s rizikem závažných akutních i pozdních nežádoucích účinků. Nemocní s agresivním typem lymfomu mají vysokou šanci na vyléčení za podmínek časné diagnostiky a adekvátní léčby ve velkých hemato-onkologických centrech. Lze vyléčit 50 - 90% pacientů. Nepříznivou prognózu mají nemocní s chemorezistentním lymfomem.
Společný výzkumný projekt hemato-onkologických center Univerzity Karlovy, Všeobecné fakultní nemocnice v Praze a Masarykovy univerzity představuje unikátní analýzu klinických a molekulárních dat u více než 7000 nemocných s agresivním typem lymfomu, léčených v období 2000 – 2016. Cílem projektu je identifikace nových terapeutických cílů a biomarkerů, které umožní lepší diagnostiku a léčbu agresivních lymfomů.";CZ;;Academic
59808;0652/2017;Molecular mechanisms of ABL001 side effects in the treatment of chronic myeloid leukemia;Bosáková Michaela, Mgr. Ph.D.;106056;not approved. invest.;01.05.2018;31.12.2021;Recipient;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Biology;Chronická myeloidní leukémie (CML) je klonální myeloproliferativní onemocnění vznikající v důsledku chromosomální translokace, jež vede k produkci chimérického BCR-ABL proteinu s neregulovanou tyrosin kinázovou (TK) aktivitou. Inhibice BCR-ABL aktivity pomocí TK inhibitorů (TKI) představuje standard v léčbě CML. Ačkoliv většina pacientů pozitivně reaguje na administraci TKI, jejich použití nevede k eradikaci choroby. Nedávno vyvinutý alosterický inhibitor ABL001 slibuje překonání rezistence vůči TKI tím, že umožňuje dvojí inhibici BCR-ABL. Rané klinické hodnocení ABL001 ukázalo silnou a trvalou odpověď u pacientů s TKI-rezistentní CML, ale také významnou toxicitu, která může narušovat budoucí ABL001 terapii. Molekulární mechanismy vedlejších účinků nejsou známy a jsou předmětem tohoto návrhu. Hlavním cílem předkládaného projektu je charakterizovat aktivitu ABL001 vůči všem známým lidským tyrosin kinázám in vitro a in vivo, a najít tak další cíle ABL001. Tím můžeme identifikovat, pochopit a kontrolovat možné zdroje vedlejších efektů ABL001, což povede k bezpečnější terapii CML.;CZ;;Academic
59828;0649/2017;Heart failure induced by cellular changes and tissue remodelling in dystrophinopathies;Rotrekl Vladimír, Mgr. Ph.D.;699;not approved. invest.;01.05.2018;31.12.2021;Beneficiary-coordinator;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Biology;Účelem předkládaného návrhu je prohloubení vědeckých znalostí o dilatační kardiomyopatii asociované s Duchennovou a Beckerovou svalovou dystrofií (DMD/BMD) a měl by vést ke zlepšení stávajících a vývoji nových terapií. Navrhujeme ukázat funkční vztah mezi genomovou nestabilitou DMD/BMD lidských pluripotentních kmenových buněk (hPSC), způsobenou reaktivními kyslíkovými radikály (ROS) vyprodukovanými NO syntázou (NOS) a deplecí srdečních progenitorů (CP) u mdx myší, postrádajících dystrofin. Navrhovaná studie, s použitím inhibitorů NOS/ROS na DMD/BMD hPSC a na mdx myších, poskytne molekulární cíl případné farmakologické intervence. Dále na základě získaných dat o zapojení CP do LV patologie u MDX zvířat navrhujeme porovnat zapojení CP u mdx myší s morfologickými parametry LV ze standardního echokardiografického vyšetření a magnetické rezonance srdce DMD/BMD pacientů a s jejich skóre na MRC škále a tím získat odhad nástupu CP deplece u pacientů s DMD/BMD.;CZ;;Academic
59827;0648/2017;Dual antiplatelet therapy in patients with acute myocardial infarction in cardiogenic shock - the DAPT-SHOCK AMI study;Jarkovský Jiří, RNDr. Ph.D.;9787;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Inst.of Biostatistics and Analyses;"Krátkodobá mortalita pacientů s akutním infarktem myokardu (AIM) léčenými perkutánní koronární intervencí (PCI) bez kardiogenního šoku (KŠ) je 5%, mortalita těch s komplikujícím KŠ je desetinásobně vyšší. Rychlá a efektivní kombinovaná protidestičková léčba (kyselina acetylsalicylová a inhibitor P2Y12) má zásadní význam pro  časné obnovení průtoku v koronární tepně a perfuzi mikrocirkulace, a tím pro prognózu nemocných. Pacienti s KŠ jsou populací s nejvyšším trombotickým rizikem. Přesto je KŠ vyřazovacím kritériem pro účast v randomizovaných studiích. Relevantní evidence o srovnání efektivity protidestičkových léků u této subpopulace pacientů zcela chybí.
Projekt je randomizovanou multicentrickou dvojitě zaslepenou studií srovnávající efektivitu cangreloru a ticagreloru. Vychází z předpokladu, že cangrelor, parenterální a přímý inhibitor P2Y12, má potenciál být optimálním lékem pro pacienty s AIM komplikovaným iniciálně KŠ, kteří podstupují PCI. Vzhledem k hypoperfuzy splanchnika je totiž preferovanou aplikací intravenózní a z léků mají přednost ty, jež nevyžadují metabolizaci.";CZ;;Academic
59786;0647/2017;Toxicity of tyrosine kinase inhibitors, its mechanisms and prediction;Babula Petr, prof. PharmDr. Ph.D.;14996;not approved. invest.;01.05.2018;31.12.2021;Recipient;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Physiology;Inhibitory tyrozinkináz (TKi) představují poměrně novou skupinu protinádorových léčiv, která cílí buněčné dráhy nadměrně exprimované u některých druhů malignit. Imatinib, selektivní inhibitor BCR-ABL tyrozinkinázy, představuje první linii léčby u většiny pacientů. Léky druhé linie představují mnohem účinnější TKi vyšších generací (dasatinib, nilotinib, ponatinib). Všechny, ale zejména nilotinib a imatinib, vykazují nežádoucí toxické účinky, zejména cévní. I když dílčí mechanismy toxicity těchto TKi byly popsány, stále chybí nejen detailnější informace o těchto mechanismech, ale také jejich vzájemné srovnání. Cílem projektu je definovat faktory spojené s toxicitou TKi dasatinibu, imatinibu, nilotinibu a ponatinibu a její mechanismy v in vitro i in vivo experimentech. Komplexní přístup a využití moderních molekulárně-biologických metod včetně microarray metody umožní nejen odhalit a lépe poznat mechanismy toxicity vybraných TKi, ale také definovat možné rizikové skupiny pacientů. Získaná data budou dále využitelná pro časné odhalení možných nežádoucích účinků a strategii další terapie.;CZ;;Academic
59785;0646/2017;Role of IL-6 family cytokines in the development of early inflammatory response after subarachnoid haemorrhage;Ďuriš Kamil, MUDr. Ph.D.;44380;not approved. invest.;01.05.2018;31.12.2021;Beneficiary-coordinator;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Pathological Physiology;Zánět hraje důležitou roli v patofyziologii subarachnoidálního krvácení (SAH). Zánětlivá reakce je spuštěna časně po SAK a zánět hraje významnou roli při vzniku časného poškození mozku (early brain injury) i v rozvoji opožděné mozkové ischemie (delayed cerebral ischemia). Interleukin 6 (IL-6) je jedním z nejvýznamnějších a nejvíce studovaných markerů zánětu. IL-6 je však pouze jedním z rodiny cytokinů, které působí přes stejný receptor (IL-6ST).   Dalšímy cytokiny z rodiny IL-6 jsou IL-11, leukemia inhibitory factor (LIF), oncostatin M (OSM), ciliary neurotrophic factor (CNTF), Cardiotropin-1 (CT-1) a IL-31. Přestože byla prokázána role výše zmíněných cytokinů u neurodegenerativních chorob, ischemických cévních mozkových příhod i při intracerebrálním krvácení, role po SAK zatím popsána nebyla (vyjma IL-6 a LIF).;CZ;;Academic
59790;0644/2017;Endoscopic transmural resection versus standard endoscopic therapy in the treatment of colorectal neoplasia - a prospective randomized trial;Ngo Ondřej, Mgr.;356747;Implemented by;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Inst.of Biostatistics and Analyses;"Prospektivní randomizovaná studie je zaměřena na porovnání efektivity a bezpečnosti nové metody endoskopické transmurální resekce (FTR; full thickness resection) a standardní terapie (APC, argon plazma koagulace; EMR, endoskopická mukozální resekce a ESD, endoskopická submukózní disekce) lézí v kolorektu s vysokým rizikem inkompletní endoskopické terapie. Do projektu bude zařazeno 80 osob s adenomovými polypy s nedostatečnou elevací po submukozálním podpichu („non-lifting sign“) a s lokální reziduální neoplázií (LRN) po předchozí endoskopické terapii. Pacienti budou ošetřeni ve dvou specializovaných endoskopických centrech.
Hlavním cílem je technicky úspěšná resekce určená jako R0 resekce s histologicky potvrzenými negativními horizontálními i vertikálními okraji. Vedlejšími cíli jsou makroskopicky kompletní resekce, kurativní resekce, úspěšné zavedení FTR setu, čas výkonu a výskyt komplikací.";CZ;;student, employee
59788;0642/2017;Personalized therapy in patients with gastroesophageal reflux disease based on modern technological and molecular biological approaches;Bořilová Linhartová Petra, doc. RNDr. Ph.D., MBA;106107;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Pathological Physiology;"Dlouhotrvající průběh refluxní choroby jícnu (GERD) významně zvyšuje riziko rozvoje refluxní ezofagitidy (RE),  Barrettova jícnu (BE) a adenokarcinomu ezofagu (EAC).
Projekt je koncipován jako kombinace průřezové a prospektivní studie, která se bude zabývat:  (1) porovnáním vybraných částí exomu a genomu pomocí sekvenačních technik u pacientů s  BE/EAC a identifikací nových mutací ve vztahu k těmto chorobám, (2) variabilitou v „kandidátních“ genech u pacientů s GERD, RE, BE a EAC a ve zdravé populaci, (3) rozdíly v expresi příslušných proteinů a plazmatických hladin vybraných markerů u pacientů s vyšším rizikem dysplastických změn, příp. maligního zvratu, a (4) multivariační analýzou klinických, biochemických, (imuno)histologických a genetických dat společně s vlivy zevních faktorů, a příp. odpovídavostí na farmakoterapii. Na základě získaných údajů se pokusíme navrhnout modifikaci standardního režimu péče o pacienty s GERD s cílem předejít pokročilým a ireverzibilním změnám snižujícím kvalitu života pacientů, resp. ohrožujících je na životě.";CZ;;Academic
59783;0640/2017;Circulating microRNAs as diagnostic and prognostic markers in hypertensive patients with obstructive sleep apnea;Novák Jan, MUDr. Ph.D.;324158;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Physiology;"Hypertenze (HT) a obstrukční spánková apnoe (OSA) vykazují vysokou prevalenci v populaci, představují rizikové faktory dalších nemocí a jsou vzájemně funkčně propojeny - špatná kompenzace jedné z nich zhoršuje kompenzaci druhé. Zatímco HT je možné diagnostikovat změřením tlaku krve (TK), diagnostika OSA vyžaduje finančně, technicky i časově náročné polysomnografické vyšetření, což je jeden z důvodů, proč je OSA poddiagnostikována. Navíc, z doposud neobjasněných příčin, jen někteří pacienti s HT reagují na terapii kontinuálním pozitivním přetlakem (CPAP) snížením TK; dosažení cílových hodnot TK je přitom zásadní pro snížení kardiovaskulárního rizika.
Nové markery, které by umožnily snadnější diagnostiku OSA nebo odhad pacientovy reakce na terapii, by mohly přispět k časnějšímu zahájení terapie u responzivních pacientů. Těmito markery by mohly být cirkulující mikroRNA – lehce dostupné (např. plasma) a stabilní molekuly, jejichž hladiny se mění vlivem různých stimulů (např. zvýšení TK, hypoxie) a mohou tak sloužit k diagnostice a odhadu prognózy u pacientů s HT a OSA.
Primární cíl projektu je identifikace mikroRNA, které bude možné použít pro diagnostiku/skreening OSA u pacientů s hypertenzí. Sekundární cíl je u pacientů se zjištěnou OSA identifikovat mikroRNA, které budou predikovat snížení krevního tlaku po zahájení terapie kontinuálním pozitivním přetlakem (CPAP), tedy identifikovat ty pacienty, kteří z terapie pomocí CPAP budou nejvíce profitovat. 
Celkem je v plánu nabrat 300 pacientů, přičemž soubor této velikosti má dle našich primárních dat 90% pravděpodobnost, že na hladině významnosti 0,05 prokáže statistické rozdíly mezi skupinami ve vybraných miRNA.";CZ;;Academic
59782;0639/2017;Comprehensive cardiovascular monitoring of spinal cord lesion patients with a focus on blood pressure regulation by the autonomic nervous system;Svačinová Jana, Mgr. Ph.D.;223213;not approved. invest.;01.05.2018;31.12.2021;Recipient;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Physiology;Pacienti po úrazu míchy (SCI) trpí nejen senzomotorickým deficitem, ale také postižením autonomního nervového systému (ANS). Zatímco parasympatické nervy jsou anatomicky neporušené, sympatické dráhy procházející míchou poškozené jsou, což vede k dysregulaci srdce a cév. Ke komplikacím ze strany kardiovaskulárního systému (KVS) patří mimo jiné bradyarytmie, kardiomyopatie, diastolická dysfunkce, srdeční selhání, ortostatická hypotenze, ateroskleróza, zvýšená tuhost arteriální stěny, hluboká žilní trombóza, embolizace. Prací zabývajících se jednotlivými komplikacemi u pacientů se SCI bylo mnoho, ale jen málo studií obsahovalo vícerozměrné sledování KVS. Častým nedostatkem studií byla chybějící analýza přesného poškození ANS. Tato studie se proto zaměří na komplexní neinvazivní vyšetření kardiovaskulárního systému u pacientů se SCI za použití běžných i novějších metod, které zatím u SCI nebyly použity. Změny KVS budou analyzovány v souvislosti s přesnou kvantifikací dysfunkce ANS (včetně katecholaminů). Cílem studie je pochopit a předvídat vznik či zhoršení onemocnění KVS u pacientů se SCI.;CZ;;academic, student
59780;0637/2017;Therapeutic potential of pharmacological modulation of selected metabolic pathways in malignant melanoma cells;Uldrijan Stjepan, Mgr. CSc.;104691;not approved. invest.;01.05.2018;31.12.2021;Recipient;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Biology;Cílená terapie maligního melanomu se aktuálně zaměřuje na dráhu kinázy ERK, jež řídí buněčnou proliferaci a ve většině případů je aktivována mutacemi onkogenů BRAF nebo NRAS. V klinické praxi již jsou k dispozici inhibitory BRAF, které dokáží zbrzdit postup onemocnění, většinou jej však nedokáží vyléčit. Alternativním cílem pro terapii by mohlo být typické přeprogramování energetického metabolismu nádorových buněk, tzv. Warburgův efekt. Naše předběžné výsledky však ukazují na existenci doposud nepopsané zpětné vazby, jež vede v buňkách melanomu k aktivaci dráhy ERK po působení metabolického stresu. Předkládaný projekt si klade za cíl ověřit pilotní výsledky na širším panelu buněčných linií obou hlavních subtypů melanomu a určit, nakolik může metabolický stres indukovaný nízkomolekulárními inhibitory ovlivnit odpověď nádoru na léčiva cílící na aktivitu dráhy ERK. Na základě našich pilotních výsledků se projekt zaměří také na určení významu metabolismu glutaminu pro přežití silného metabolického stresu a na možnosti nepřímého ovlivnění dráhy ERK v melanomu farmakologickou modulací AMPK.;CZ;;academic, student
59787;0636/2017;Monitoring changes in calcium-regulated pathways in colorectal cancer patients;Nováková Marie, prof. MUDr. Ph.D.;1188;not approved. invest.;01.05.2018;31.12.2021;Recipient;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Physiology;Kolorektální karcinom patří mezi nejčastější zhoubné nádory trávicího traktu. Tyto nádory jsou často pseudohypoxické, a mohou tedy vykazovat řadu změn v buněčné homeostáze a metabolismu. Je známo, že hypoxie moduluje transport vápníku a také, že Ca2+ signální dráhy jsou v nádorech remodelovány či deregulovány a tyto změny v buněčné fyziologii je odlišují od tkáně nenádorové. Tato remodelace či deregulace Ca2+ signálních drah může představovat mechanismus, kterým nádorové buňky vzdorují systémovým protinádorovým obranným mechanismům. Cílem tohoto projektu je tedy studovat změny v genové expresi Ca2+ transportních systémů ve vzorcích kolorektálního karcinomu ve srovnání se zdravou tkání. Fyziologické/patofyziologické důsledky těchto změn budou studovány in vitro na stabilní buněčné linii DLD1, která je derivována z kolorektálního karcinomu.;CZ;;Academic
59779;0635/2017;Multilevel changes in complex networks in patients with pharmacoresistant epilepsy - implications for epilepsy surgery (DANTE);Brázdil Milan, prof. MUDr. Ph.D.;2042;not approved. invest.;01.05.2018;31.12.2021;Beneficiary-coordinator;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;I. neurological clinic;"Epileptochirurgie je doporučeným léčebným postupem u pacientů s farmakorezistentní epilepsií. Základním předpokladem úspěšné chirurgické léčby je přesné vymezení epileptogenní zóny. Epileptogenní zóna je ""zodpovědná"" za vznik epileptických záchvatů a její úplné odstranění je nezbytné pro dosažení bezzáchvatovosti. V navrhovaném projektu se soustředíme na hodnocení invazivního EEG, zvláště na detekci vysokofrekvenční aktivity (HFA), včetně vysokofrekvenčních oscilací. Naším hlavním cílem je popis lokalizace HFA a dynamických vlastností HFA (synchronizace, vzestup/pokles výkonového spektra) na úrovni makrokontaktů a mikrokontaktů. Do studie plánujeme zařadit 25 pacientů, u kterých je provedení invazivní EEG monitorace indikováno na základě předoperačního vyšetření.";CZ;;employee, academic
59778;0634/2017;Effective diagnosis of the borderline between vital and ischemic intestinal tissue in emergency surgery;Veverková Lenka, doc. MUDr. Ph.D.;1681;not approved. invest.;01.05.2018;31.12.2021;Beneficiary-coordinator;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;I. surgical clinic;Se stoupajícím věkem populace roste počet akutních případů embolie a trombózy v řečišti arteria mesenteria superior, resp. inferior. Důsledkem je rozvoj okluzivní i neokluzivní mezenterické ischemie střeva. Pacient se dostává do život ohrožujícího klinického stavu a úmrtnost se trvale drží od 42%. Léčba je chirurgická a invazivní rekonstrukční vaskulární či angiografické výkony jsou hlavními terapeutickými postupy. Jejich klíčovým problémem je správné stanovení hraniční linie mezi ischemickou a vitální střevní tkání, podle které se provede chirurgickým výkonem anastomóza. Peroperační přístrojová diagnostika této linie však není v současnosti uspokojivě vyřešena a při nesprávném stanovení dochází k tzv. leaku anastomózy a tím i morbidity a mortality. Cílem projektu je proto hledání citlivých metod diagnostiky perfúze a stanovení chirurgického postupu léčby střevní ischemie včetně ověření na zvířecím modelu. Bude experimentálně testována série technik založených na laserovém záření a z nich vybrána nejvhodnější pro sériové nasazení v peroperační diagnostice perfúze střevní tkáně.;CZ;;Academic
59777;0633/2017;Genotype-phenotype correlations of Autism Spectrum Disorders (ASD): risk of epilepsy in patients with idiopathic autism in relation to the causal PAS mutation, a prospective monocentric study from a specialized center;Ošlejšková Hana, doc. MUDr. Ph.D.;26544;not approved. invest.;01.05.2018;31.12.2021;Recipient;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Child Neurology;Významný nárůst prevalence autismu v dětské populaci a jeho relativně častá koincidence s epilepsií (dle některých studií až ve 40%) je důvodem, proč se PAS dostávají do popředí vědeckého a klinického zájmu v oblasti neurologie a psychiatrie. Předmětem projektu je molekulárně-genetická diagnostika idiopatických PAS metodou Sequence capture (SeqCap) a Targeted resequencing (TR), sloužící k identifikaci kauzálních mutací, tj. mutací přímo zodpovědných za rozvoj onemocnění. Na průkaz kauzální mutace PAS navazuje studium genotypově-fenotypových korelací se zaměřením na současný výskyt, resp. riziko rozvoje epilepsie, ve snaze stanovit prediktivní hodnotu konkrétních mutací ve vztahu k epilepsii. Stanovení rizika výskytu epilepsie u dané kauzální mutace PAS je důležité z hlediska zahájení preventivních režimových opatření a terapeutických intervencí u těchto pacientů a umožní tak předejít komplikacím, zhoršení prognózy a kvality života u těchto dětí.;CZ;;Academic
59776;0632/2017;Defining changes in the microbiome profile associated with pharmacotherapy of idiopathic intestinal inflammation and their potential use in diagnostics;Bartošová Ladislava, doc. RNDr. Ph.D.;204595;not approved. invest.;01.05.2018;31.12.2021;Beneficiary-coordinator;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Institute of Pharmacology;"Podstatou tohoto projektu je zjistit zapojení mikrobiomu do procesů etiopatogeneze nespecifických střevních zánětů,  kvantitativní a kvalitativní  změny mikrobiomu  v tlustém střevě k nimž dochází  v souvislosti s  rozvojem onemocnění,  nasazením farmakoterapie nebo její změnou, v souvislosti se zhoršením stavu nebo naopak jeho zlepšením.  Pozornost bude zaměřena  nejen na baktérie rodů Escherichia, Bacteroides, Clostridium, Lactobacullus, Bifidobacterium, ale také na anaerobní sulfát redukující bakterií, především rodu Desulfovibrio, které sehrávají v etiopatogenezi  velmi IBD významnou roli.
Problematika bude řešena jak v rámci preklinických experimentů na animálním modelu na pracovištích FaF VFU a VUVeL, tak i v rámci klinické studie na pracovišti  Fakultní nemocnice v Ostravě. Vlastní stanovení střevního mikrobiomu bude doplněno o růstové charakteristiky nejvíce zastoupených rodů a druhů. U experimentů na laboratorních potkanech bude kromě mikrobiologické analýzy provedeno  histologické vyhodnocení střevní sliznice, imunologická stanovení a stanoveními expresních profilů genů ovlivňujících zánět a  erozi střevní sliznice.";CZ;;Academic
59775;0630/2017;Influence of genetic and epigenetic factors on the efficacy and safety of olanzapine therapy in psychosis;Vašků Anna, prof. MUDr. CSc.;122;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Pathological Physiology;Tento multicentrický projekt je zaměřen na klinický výzkum v oblasti farmakokinetiky a farmakogenetiky. V projektu bude pomocí multivariantní analýzy hodnocen vztah mezi léčebnou odpovědí na olanzapin a bezpečností terapie na jedné straně a následujícími faktory: fenotyp CYP1A2, genové polymorfismy CYP1A2, MDR1, 5HT2A, 5HT2C receptorů, HDAC 3, 10, 11, dále methylací cytosinu v genu pro receptory 5HT2A, plazmatické hladiny olanzapinu a jeho metabolitu desmethylolanzapinu, kouření cigaret, komedikace, pohlaví. Do projektu bude zařazeno nejméně 300 pacientů se schizofrenií nebo schizoafektivní poruchou léčených olanzapinem. Jako indikátory účinnosti a bezpečnosti terapie poslouží mezinárodně uznávané škály PANSS, CGI a UKU. Tyto výsledky budou statisticky  vyhodnoceny v multivariantním modelu s ohledem na výše uvedené genetické, epigenetické a environmentální faktory. Získané výsledky budou využity při personalizaci farmakoterapie a včasné identifikaci nonrespondérů na léčbu olanzapinem.;CZ;;Academic
59753;0629/2017;Care of women with ovarian cancer and their relatives in relation to the level of hereditary risk - analysis of factors influencing the diagnostic and therapeutic approach;Hejduk Karel, PhDr.;142508;not approved. invest.;01.05.2018;31.12.2021;Partner;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Inst.of Biostatistics and Analyses;Karcinom ovaria představuje heterogenní skupinu onemocnění ve vztahu k morfologii nádoru i jeho biologickému chování. Mezi identifikované rizikové faktory patří především genetická dispozice. Nově zavedené genetické testování všech pacientek s karcinomem ovaria umožňuje přesnější identifikaci charakteristik typických pro hereditární a sporadické formy onemocnění. Projekt pilotního sběru ucelených dat o výsledcích genetického testování a jejich korelace s klinickými a epidemiologickými charakteristikami umožní formulovat doporučení pro optimalizaci primární, sekundární a terciární prevence u pacientek i zdravých žen ve zvýšeném riziku vzniku karcinomu ovaria. V předkladatelských institucích bude iniciován vznik center pro preventivní péči o osoby ve zvýšeném riziku vzniku nádorových onemocnění a vznik informačního portálu, jehož cílem bude zlepšení míry informovanosti o dědičných nádorových onemocněních. Bude zmapována potřeba individualizované péče o nemocné i zdravé nositele germinálních mutací predispozičních genů i s ohledem na regionální distribuci.;CZ;;student, employee
59774;0628/2017;Hippocampal neuronal population response to stereotactic radiotherapy of extratemporal brain metastases: impact on neurocognitive function and preservation of quality of life;Kazda Tomáš, doc. MUDr. Ph.D.;142058;Implemented by;01.05.2018;31.12.2021;Beneficiary-coordinator;Ministry of Health of the Czech Republic / Applied Health Research 2015 - 2022;LF;Department of Radiation Oncology;"V léčbě mozkových metastáz (mMTS) je kladen čím dál větší důraz na kvalitu života. Stereotaktická radioterapie a radiochirurgie (SRT/SRS) mMTS je moderní technika, která kromě
excelentní lokální kontroly nabízí méně nežádoucích účinků včetně zhoršení neurokognice. Náš unikátní výzkum využívající MR spektroskopii prokázal negativní vliv klasické celomozkové radioterapie na hipokampální koncentraci neuronálního markeru N-acetylaspartátu a současné snížení verbální paměti. Úbytek hipokampálních neuronálních kmenových buněk je nejčastěji uváděn jako patofyziologický podklad poradiační poruchy neurokognice. K plnému pochopení problematiky je nutné navázat studiem hipokampálních změn a poruch kognitivních funkcí po užití speciálních technik SRT/SRS s redukcí radiační zátěže hipokampů. V předkládaném projektu plánujeme měřit spektroskopický profil hippokampu po SRT/SRS mozkových metastáz. Projekt pomůže objasnit patofyziologii radiačního poškození kognice a snížení kvality života a přispěje tím k vývoji nových ozařovacích technik pro personalizovaný přístup k onkologickým pacientům.";CZ;;Academic
